"id_ad","title","price","location","description","creation_date","scrape_date","bedrooms","living_area","plot_area","rooms","bathrooms","floors","commission","house_type","year_built","view_counter","active_flag","seller_name","number_of_ads","link","user_type","active_since","longitude","latitude","delta_flag"
"3048236588","Sanierungsbedürftiges, historisches Wohn- und Geschäftshaus","219000.0","63762 Bayern - Großostheim",NULL,"2025-04-04","2025-04-11 18:00:25.246285",NULL,"295.0","380.0",NULL,NULL,NULL,NULL,"Andere Haustypen",NULL,864,True,"Eljada",8,"https://www.kleinanzeigen.de/s-anzeige/sanierungsbeduerftiges-historisches-wohn-und-geschaeftshaus/3048236588-208-7416","Privater Nutzer","2025-03-11","9.0714993","49.9210916",True
"2764133325","2 Wohnungen in einem Haus für die ganze Familie  !  - So baut man heute günstig!","735000.0","63743 Bayern - Aschaffenburg",NULL,"2025-03-14","2025-04-11 18:00:18.989177",3,"200.0","600.0",4,1,NULL,"Keine zusätzliche Käuferprovision","Andere Haustypen",2024,2176,True,"STREIF Haus GmbH - Robert Gerber - STREIF Handelsvertreter",4020,"https://www.kleinanzeigen.de/s-anzeige/2-wohnungen-in-einem-haus-fuer-die-ganze-familie-so-baut-man-heute-guenstig-/2764133325-208-7438",NULL,NULL,"9.1671894","49.9497024",True
"3053827492","** Ihr Traum vom Eigenheim - Rohbau mit viel Gestaltungsspielraum **",NULL,"63762 Bayern - Großostheim",NULL,"2025-04-10","2025-04-11 18:00:05.393674",NULL,"233.0","375.0",5,NULL,NULL,"Mit Provision","Einfamilienhaus freistehend",2023,128,True,"ImmoSky Deutschland GmbH - Frankfurt - Sinan Akgül",1209,"https://www.kleinanzeigen.de/s-anzeige/-ihr-traum-vom-eigenheim-rohbau-mit-viel-gestaltungsspielraum-/3053827492-208-7416","Gewerblicher Nutzer","2016-08-09","9.0714993","49.9210916",True
"3052843504","Ohne Provision Provisionsfrei - schnell sein! Zweifamilienhaus in 63533 Mainhausen","365000.0","63533 Hessen - Mainhausen",NULL,"2025-04-09","2025-04-11 18:00:05.495483",NULL,"218.0","596.0",NULL,NULL,NULL,"Keine zusätzliche Käuferprovision",NULL,1956,117,True,"Argetra GmbH",5605,"https://www.kleinanzeigen.de/s-anzeige/ohne-provision-provisionsfrei-schnell-sein-zweifamilienhaus-in-63533-mainhausen/3052843504-208-4824",NULL,NULL,"9.0150043","50.0134137",True
"2763296204","Platz für die ganze Familie = Mehrgenerationenhaus","879000.0","63849 Bayern - Leidersbach",NULL,"2025-03-13","2025-04-11 18:00:20.087995",5,"170.0","1010.0",7,2,NULL,"Keine zusätzliche Käuferprovision","Andere Haustypen",NULL,1828,True,"STREIF Haus GmbH - Robert Gerber - STREIF Handelsvertreter",4020,"https://www.kleinanzeigen.de/s-anzeige/platz-fuer-die-ganze-familie-mehrgenerationenhaus/2763296204-208-7430",NULL,NULL,"9.2413586","49.8921045",True
"3024868856","EINFAMILIENHAUS MIT OFFENER ARCHITEKTUR","309900.0","63743 Bayern - Aschaffenburg",NULL,"2025-04-07","2025-04-11 18:00:06.805258",3,"135.0",NULL,5,1,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",NULL,559,True,"OKAL-Verkaufsleitung Mitte-West - Norbert Möglich",1262,"https://www.kleinanzeigen.de/s-anzeige/einfamilienhaus-mit-offener-architektur/3024868856-208-7438","Gewerblicher Nutzer","2024-10-30","9.1671894","49.9497024",True
"3052672738","Einziehen und Wohlfühlen","525000.0","63741 Bayern - Aschaffenburg",NULL,"2025-04-09","2025-04-11 18:00:07.42527",NULL,"182.0","204.0",6,2,NULL,"Mit Provision","Reihenhaus",1993,513,True,"Sparkasse Aschaffenburg Miltenberg - Bettina Müller",68,"https://www.kleinanzeigen.de/s-anzeige/einziehen-und-wohlfuehlen/3052672738-208-7436","Gewerblicher Nutzer","2016-03-09","9.115508","49.9951707",True
"3030196912","Doppelt hält besser - Deine DHH wartet auf Dich!","514515.0","63768 Bayern - Hösbach",NULL,"2025-03-16","2025-04-11 18:00:19.410154",3,"126.0","370.0",4,1,2,"Keine zusätzliche Käuferprovision","Doppelhaushälfte",NULL,370,True,"Gülsen Akay - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living Fert",98,"https://www.kleinanzeigen.de/s-anzeige/doppelt-haelt-besser-deine-dhh-wartet-auf-dich-/3030196912-208-7440","Gewerblicher Nutzer","2024-05-14","9.2148331","50.0338594",True
"3052447197","Exklusive Villa in Aschaffenburg-Nilkheim: Ihr Traumhaus nach Maß","600000.0","63741 Bayern - Aschaffenburg",NULL,"2025-04-08","2025-04-11 18:00:07.205254",5,"196.0","380.0",6,1,2,"Keine zusätzliche Käuferprovision","Villa",2025,133,True,"allkauf haus GmbH - Jamal Khan",3635,"https://www.kleinanzeigen.de/s-anzeige/exklusive-villa-in-aschaffenburg-nilkheim-ihr-traumhaus-nach-mass/3052447197-208-7436","Gewerblicher Nutzer","2017-10-17","9.115508","49.9951707",True
"3021856560","Perfekt für die kleine Familie! Grundstück vorhanden in Nilkheim","776475.0","63741 Bayern - Aschaffenburg",NULL,"2025-03-07","2025-03-25 06:00:13.982419",2,"143.0","330.0",5,1,2,"Keine zusätzliche Käuferprovision","Doppelhaushälfte",2025,169,False,"Gülsen Akay - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living Fert",143,"https://www.kleinanzeigen.de/s-anzeige/perfekt-fuer-die-kleine-familie-grundstueck-vorhanden-in-nilkheim/3021856560-208-7436","Gewerblicher Nutzer","2024-05-14","9.115508","49.9951707",True
"3005291862","Modernes Einfamilienhaus in Goldbach inkl. Grundstück, Bodenplatte und KFW55 - KFN möglich","568000.0","63773 Bayern - Goldbach",NULL,"2025-03-30","2025-04-01 06:00:08.822409",3,"181.0","780.0",5,2,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",2025,86,False,"allkauf haus GmbH - Funda Agkoc",3001,"https://www.kleinanzeigen.de/s-anzeige/modernes-einfamilienhaus-in-goldbach-inkl-grundstueck-bodenplatte-und-kfw55-kfn-moeglich/3005291862-208-7439","Gewerblicher Nutzer","2017-10-17","9.1740408","50.0112282",True
"3033045637","Eine Doppelhaushälfte für die schönsten Geschichten deines Lebens!!","670710.0","63834 Bayern - Sulzbach a. Main",NULL,"2025-03-19","2025-04-01 06:00:06.261377",3,"124.0","350.0",6,1,2,"Keine zusätzliche Käuferprovision","Doppelhaushälfte",NULL,81,False,"Matthias Lüdtke - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living",99,"https://www.kleinanzeigen.de/s-anzeige/eine-doppelhaushaelfte-fuer-die-schoensten-geschichten-deines-lebens-/3033045637-208-7409","Gewerblicher Nutzer","2025-02-10","9.1750742","49.9128972",True
"2987655060","Sofort beziehbares 1-2 Fam.-Haus am Wendehammer einer Sackgasse, fast Feldrandlage, tolle Aussicht!","549000.0","63741 Bayern - Aschaffenburg",NULL,"2025-04-07","2025-04-11 18:00:07.64452",4,"174.0","496.0",6,3,3,"Mit Provision","Mehrfamilienhaus",1956,3380,True,"Immofokus Bernd Spachmann - Bernd Spachmann",343,"https://www.kleinanzeigen.de/s-anzeige/sofort-beziehbares-1-2-fam-haus-am-wendehammer-einer-sackgasse-fast-feldrandlage-tolle-aussicht-/2987655060-208-7436",NULL,NULL,"9.115508","49.9951707",True
"3018606564","Für Kapitalanleger: Mehrfamilienhaus in der Innenstadt","1380000.0","63739 Bayern - Aschaffenburg",NULL,"2025-04-02","2025-04-11 18:00:09.62747",NULL,"497.0","290.0",14,8,4,"Mit Provision","Mehrfamilienhaus",1968,737,True,"Aurelion & Company - Alexandra Wissel",121,"https://www.kleinanzeigen.de/s-anzeige/fuer-kapitalanleger-mehrfamilienhaus-in-der-innenstadt/3018606564-208-7437","Gewerblicher Nutzer","2015-12-11","9.1648907","49.973154",True
"3005290380","Traumhaus in Leidersbach inkl. Grundstück, Bodenplatte und KFW55 - KFN möglich","526000.0","63849 Bayern - Leidersbach",NULL,"2025-03-30","2025-04-11 18:00:13.758355",4,"245.0","1800.0",5,1,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",2025,208,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/traumhaus-in-leidersbach-inkl-grundstueck-bodenplatte-und-kfw55-kfn-moeglich/3005290380-208-7430","Gewerblicher Nutzer","2017-10-17","9.2413586","49.8921045",True
"2988066137","DHH auf Bodenplatte technikfertig ausgebaut inkl. Grundstück KFN / QNG möglich ""14 Wochen Lieferung""*","598980.0","63743 Bayern - Aschaffenburg",NULL,"2025-04-07","2025-04-11 18:00:22.929932",3,"123.0","470.0",4,1,2,"Keine zusätzliche Käuferprovision","Doppelhaushälfte",2025,780,True,"allkauf haus GmbH - Vitali Stettinger",3635,"https://www.kleinanzeigen.de/s-anzeige/dhh-auf-bodenplatte-technikfertig-ausgebaut-inkl-grundstueck-kfn-qng-moeglich-14-wochen-lieferung-/2988066137-208-7438","Gewerblicher Nutzer","2017-10-17","9.1671894","49.9497024",True
"2878675915","Keine Käuferprovision! Kaufen Sie ab €1.356,-mtl.* EFH m. ELW | Garage und eingeebnetem Garten!","529900.0","63834 Bayern - Sulzbach a. Main",NULL,"2025-03-29","2025-04-11 18:00:13.319679",4,"169.0","626.0",5,2,NULL,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",1980,4176,True,"FV Immocenter Untermain GmbH - Vivien Plettl",26,"https://www.kleinanzeigen.de/s-anzeige/keine-kaeuferprovision-kaufen-sie-ab-1-356-mtl-efh-m-elw-garage-und-eingeebnetem-garten-/2878675915-208-7409",NULL,NULL,"9.1750742","49.9128972",True
"3005291653","Ihr Traum vom maßgeschneiderten Eigenheim ink.l. Grundstück, Bodenplatte und KFW55 - KFN möglich","497000.0","63791 Bayern - Karlstein",NULL,"2025-03-30","2025-04-11 18:00:14.001355",4,"212.0","296.0",5,1,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",2025,153,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/ihr-traum-vom-massgeschneiderten-eigenheim-ink-l-grundstueck-bodenplatte-und-kfw55-kfn-moeglich/3005291653-208-4821","Gewerblicher Nutzer","2017-10-17","9.040374755859375","50.046116449029974",True
"3000166085","Stilvolles Mehrfamilienhaus mit Traumgarten in Karlstein am Main","649000.0","63791 Bayern - Karlstein",NULL,"2025-02-10","2025-04-10 22:00:17.067313",4,"220.0","835.0",6,2,2,"Keine zusätzliche Käuferprovision","Mehrfamilienhaus",1932,1391,False,"M. Seifert",NULL,"https://www.kleinanzeigen.de/s-anzeige/stilvolles-mehrfamilienhaus-mit-traumgarten-in-karlstein-am-main/3000166085-208-4821","Privater Nutzer","2012-10-17","9.040374755859375","50.046116449029974",True
"3030197060","Raus aus der Miete, rein in die eigenen 4 Wände!","508748.0","63768 Bayern - Hösbach",NULL,"2025-03-16","2025-04-11 18:00:18.872268",2,"117.0","370.0",3,1,2,"Keine zusätzliche Käuferprovision","Doppelhaushälfte",NULL,169,True,"Gülsen Akay - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living Fert",98,"https://www.kleinanzeigen.de/s-anzeige/raus-aus-der-miete-rein-in-die-eigenen-4-waende-/3030197060-208-7440","Gewerblicher Nutzer","2024-05-14","9.2148331","50.0338594",True
"2764132122","STREIF Haus mit KFN Förderung für 1 300,--EUR pro Monat","520000.0","63743 Bayern - Aschaffenburg",NULL,"2025-03-14","2025-04-11 18:00:19.251664",3,"120.0","600.0",4,1,NULL,"Keine zusätzliche Käuferprovision","Andere Haustypen",2024,2201,True,"STREIF Haus GmbH - Robert Gerber - STREIF Handelsvertreter",4020,"https://www.kleinanzeigen.de/s-anzeige/streif-haus-mit-kfn-foerderung-fuer-1-300-eur-pro-monat/2764132122-208-7438",NULL,NULL,"9.1671894","49.9497024",True
"3021856616","Miete war gestern! Rein ins Eigenheim! Grundstück vorhanden in Nilkheim","709712.0","63741 Bayern - Aschaffenburg",NULL,"2025-03-07","2025-03-25 06:00:14.330116",3,"154.0","276.0",5,1,2,"Keine zusätzliche Käuferprovision","Doppelhaushälfte",2025,222,False,"Gülsen Akay - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living Fert",143,"https://www.kleinanzeigen.de/s-anzeige/miete-war-gestern-rein-ins-eigenheim-grundstueck-vorhanden-in-nilkheim/3021856616-208-7436","Gewerblicher Nutzer","2024-05-14","9.115508","49.9951707",True
"3005290715","Moderne Doppelhaushälfte in ruhiger Landschaft inkl. Grundstück, Bodenplatte und KFW55 - KFN möglich","331000.0","63849 Bayern - Leidersbach",NULL,"2025-03-30","2025-04-11 18:00:12.891128",3,"123.0","1009.0",4,1,2,"Keine zusätzliche Käuferprovision","Doppelhaushälfte",2025,171,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/moderne-doppelhaushaelfte-in-ruhiger-landschaft-inkl-grundstueck-bodenplatte-und-kfw55-kfn-moeglich/3005290715-208-7430","Gewerblicher Nutzer","2017-10-17","9.2413586","49.8921045",True
"3005290244","Ihr Traumhaus in Leidersbach inkl. Grundstück, Bodenplatte und KFW55 - KFN möglich","591000.0","63849 Bayern - Leidersbach",NULL,"2025-03-30","2025-04-11 18:00:12.244643",4,"222.0","730.0",5,1,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",2025,141,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/ihr-traumhaus-in-leidersbach-inkl-grundstueck-bodenplatte-und-kfw55-kfn-moeglich/3005290244-208-7430","Gewerblicher Nutzer","2017-10-17","9.2413586","49.8921045",True
"3030930311","Traumhaus mit mit Traumgrundstück und unverbaubaren Blick","628999.0","63814 Bayern - Mainaschaff",NULL,"2025-03-16","2025-03-20 06:00:12.907856",3,"134.0","575.0",4,1,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",NULL,15,False,"massa haus - Andrea Abersfelder",304,"https://www.kleinanzeigen.de/s-anzeige/traumhaus-mit-mit-traumgrundstueck-und-unverbaubaren-blick/3030930311-208-7435","Gewerblicher Nutzer","2025-02-14","9.0887049","49.9843535",True
"3040194566","Ihr Bungalow in Hösbach inkl. GRUNDSTÜCK, SCHLÜSSELFERTIG, Bodenplatte und KFW55","616000.0","63768 Bayern - Hösbach",NULL,"2025-04-09","2025-04-11 18:00:05.936136",4,"88.0","460.0",5,3,1,"Keine zusätzliche Käuferprovision","Andere Haustypen",2025,299,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/ihr-bungalow-in-hoesbach-inkl-grundstueck-schluesselfertig-bodenplatte-und-kfw55/3040194566-208-7440","Gewerblicher Nutzer","2017-10-17","9.2148331","50.0338594",True
"3040516071","Modernes Einfamilienhaus in Sommerkahl inkl. Grundstück, Technikfertig, Bodenplatte und KFW55 - KFN möglich","400000.0","63768 Bayern - Hösbach",NULL,"2025-04-10","2025-04-11 18:00:24.665955",3,"181.0","480.0",5,2,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",2025,208,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/modernes-einfamilienhaus-in-sommerkahl-inkl-grundstueck-technikfertig-bodenplatte-und-kfw55-kfn-moeglich/3040516071-208-7440","Gewerblicher Nutzer","2017-10-17","9.2148331","50.0338594",True
"3045592277","Eine Doppelhaushälfte für die schönsten Geschichten deines Lebens!!","670710.0","63834 Bayern - Sulzbach a. Main",NULL,"2025-04-01","2025-04-11 18:00:10.930429",3,"124.0","350.0",6,1,2,"Keine zusätzliche Käuferprovision","Doppelhaushälfte",NULL,71,True,"Matthias Lüdtke - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living",101,"https://www.kleinanzeigen.de/s-anzeige/eine-doppelhaushaelfte-fuer-die-schoensten-geschichten-deines-lebens-/3045592277-208-7409","Gewerblicher Nutzer","2025-02-10","9.1750742","49.9128972",True
"3054574291","MODERNES WOHNEN MIT STIL UND KOMFORT","499900.0","63773 Bayern - Goldbach",NULL,"2025-04-11","2025-04-11 18:00:04.036444",3,"197.0",NULL,5,3,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",NULL,15,True,"OKAL-Verkaufsleitung Mitte-West - Norbert Möglich",1262,"https://www.kleinanzeigen.de/s-anzeige/modernes-wohnen-mit-stil-und-komfort/3054574291-208-7439","Gewerblicher Nutzer","2024-10-30","9.1740408","50.0112282",True
"3054623508","EINFAMILIENHAUS MIT OFFENER ARCHITEKTUR","309900.0","63864 Bayern - Glattbach Unterfr.",NULL,"2025-04-11","2025-04-11 18:00:25.771559",3,"135.0",NULL,5,1,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",NULL,14,True,"OKAL-Verkaufsleitung Mitte-West - Norbert Möglich",1262,"https://www.kleinanzeigen.de/s-anzeige/einfamilienhaus-mit-offener-architektur/3054623508-208-7422","Gewerblicher Nutzer","2024-10-30","9.1439879","50.0110264",True
"3005283021","Ihr maßgeschneidertes Zuhause im idyllischen Goldbach inkl. Grundstück, Bodenplatte und KFW55- KFN möglich","543000.0","63773 Bayern - Goldbach",NULL,"2025-03-30","2025-04-11 18:00:13.591096",5,"255.0","800.0",7,2,2,"Keine zusätzliche Käuferprovision","Mehrfamilienhaus",2025,216,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/ihr-massgeschneidertes-zuhause-im-idyllischen-goldbach-inkl-grundstueck-bodenplatte-und-kfw55-kfn-moeglich/3005283021-208-7439","Gewerblicher Nutzer","2017-10-17","9.1740408","50.0112282",True
"3024810741","Modernes Einfamilienhaus in Aschaffenburg inkl. Grundstück, Bodenplatte und KFW55","924000.0","63739 Bayern - Aschaffenburg",NULL,"2025-04-07","2025-04-11 18:00:23.08372",5,"208.0","500.0",6,1,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",2025,201,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/modernes-einfamilienhaus-in-aschaffenburg-inkl-grundstueck-bodenplatte-und-kfw55/3024810741-208-7437","Gewerblicher Nutzer","2017-10-17","9.1648907","49.973154",True
"3054621510","EINFAMILIENHAUS MIT OFFENER ARCHITEKTUR","309900.0","63773 Bayern - Goldbach",NULL,"2025-04-11","2025-04-11 18:00:04.64936",3,"135.0",NULL,5,1,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",NULL,13,True,"OKAL-Verkaufsleitung Mitte-West - Norbert Möglich",1262,"https://www.kleinanzeigen.de/s-anzeige/einfamilienhaus-mit-offener-architektur/3054621510-208-7439","Gewerblicher Nutzer","2024-10-30","9.1740408","50.0112282",NULL
"3054617569","EINFAMILIENHAUS MIT OFFENER ARCHITEKTUR","309900.0","63867 Bayern - Johannesberg",NULL,"2025-04-11","2025-04-11 18:00:04.609654",3,"135.0",NULL,5,1,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",NULL,11,True,"OKAL-Verkaufsleitung Mitte-West - Norbert Möglich",1262,"https://www.kleinanzeigen.de/s-anzeige/einfamilienhaus-mit-offener-architektur/3054617569-208-7423","Gewerblicher Nutzer","2024-10-30","9.1253769","50.0254385",NULL
"3047431201","Ihr Traumhaus in Nilkheim inkl. Grundstück, SCHLÜSSELFERTIG, Bodenplatte und KFW55","823000.0","63741 Bayern - Aschaffenburg",NULL,"2025-04-03","2025-04-11 18:00:08.854513",4,"172.0","543.0",5,1,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",2025,71,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/ihr-traumhaus-in-nilkheim-inkl-grundstueck-schluesselfertig-bodenplatte-und-kfw55/3047431201-208-7436","Gewerblicher Nutzer","2017-10-17","9.115508","49.9951707",True
"3045554089","Top Immobilienlage in Haibach - Erleben Sie die erste Reihe","620111.0","63808 Bayern - Haibach Unterfr.",NULL,"2025-04-01","2025-04-11 18:00:18.106396",5,"157.0","394.0",7,2,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",NULL,76,True,"Matthias Lüdtke - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living",101,"https://www.kleinanzeigen.de/s-anzeige/top-immobilienlage-in-haibach-erleben-sie-die-erste-reihe/3045554089-208-7434","Gewerblicher Nutzer","2025-02-10","9.199752","49.9677928",True
"3030197631","Mit Eigenleistung ins Eigenheim. QNG-förderfähig!","531639.0","63773 Bayern - Goldbach",NULL,"2025-03-16","2025-04-11 18:00:21.038707",NULL,"113.0","360.0",4,NULL,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",NULL,154,True,"Gülsen Akay - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living Fert",98,"https://www.kleinanzeigen.de/s-anzeige/mit-eigenleistung-ins-eigenheim-qng-foerderfaehig-/3030197631-208-7439","Gewerblicher Nutzer","2024-05-14","9.1740408","50.0112282",True
"2951852063","ELEGANZ UND KOMFORT IN EINEM HAUS VEREINT","300900.0","63834 Bayern - Sulzbach a. Main",NULL,"2025-03-24","2025-04-02 06:00:03.977904",3,"154.0",NULL,5,1,NULL,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",NULL,1142,False,"OKAL-Verkaufsleitung Mitte-West - Daniel Fröhlich",1038,"https://www.kleinanzeigen.de/s-anzeige/eleganz-und-komfort-in-einem-haus-vereint/2951852063-208-7409","Gewerblicher Nutzer","2024-10-30","9.1750742","49.9128972",True
"3045584131","Bauen ohne Stress: So gelingt Ihr Hausbau reibungslos.","574443.0","63834 Bayern - Sulzbach a. Main",NULL,"2025-04-01","2025-04-11 18:00:10.585524",3,"141.0","1350.0",7,2,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",NULL,62,True,"Matthias Lüdtke - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living",101,"https://www.kleinanzeigen.de/s-anzeige/bauen-ohne-stress-so-gelingt-ihr-hausbau-reibungslos-/3045584131-208-7409","Gewerblicher Nutzer","2025-02-10","9.1750742","49.9128972",True
"3019116633","„Betongold“ – solide Kapitalanlage","480000.0","63743 Bayern - Aschaffenburg",NULL,"2025-04-03","2025-04-11 18:00:10.075686",NULL,"156.0","270.0",6,2,NULL,"Mit Provision","Einfamilienhaus freistehend",1990,1897,True,"Sparkasse Aschaffenburg Miltenberg - Bettina Müller",68,"https://www.kleinanzeigen.de/s-anzeige/-betongold-solide-kapitalanlage/3019116633-208-7438","Gewerblicher Nutzer","2016-03-09","9.1671894","49.9497024",True
"3005289425","Stadtvilla auf zwei Ebenen in Johannesberg inkl. Grundstück, Bodenplatte und KFW55","628000.0","63867 Bayern - Johannesberg",NULL,"2025-03-30","2025-04-11 18:00:12.150477",3,"196.0","700.0",4,1,2,"Keine zusätzliche Käuferprovision","Villa",NULL,154,True,"allkauf haus GmbH - Funda Agkoc",3635,"https://www.kleinanzeigen.de/s-anzeige/stadtvilla-auf-zwei-ebenen-in-johannesberg-inkl-grundstueck-bodenplatte-und-kfw55/3005289425-208-7423","Gewerblicher Nutzer","2017-10-17","9.1253769","50.0254385",True
"3019486744","Kleines Anwesen mit Charm und 8 Zimmer","338999.0","63533 Hessen - Mainhausen",NULL,"2025-03-04","2025-04-11 18:00:06.062513",4,"180.0","222.0",8,2,2,NULL,"Andere Haustypen",1959,2016,True,"Paul",6,"https://www.kleinanzeigen.de/s-anzeige/kleines-anwesen-mit-charm-und-8-zimmer/3019486744-208-4824","Privater Nutzer","2021-04-18","9.0150043","50.0134137",True
"3005283121","Modernes Einfamilienhaus in Aschaffenburg inkl. Bodenplatte - KFN möglich","510000.0","63741 Bayern - Aschaffenburg",NULL,"2025-03-16","2025-03-20 14:00:19.292929",3,"181.0","540.0",5,2,2,"Keine zusätzliche Käuferprovision","Einfamilienhaus freistehend",2025,12,False,"allkauf haus GmbH - Funda Agkoc",3118,"https://www.kleinanzeigen.de/s-anzeige/modernes-einfamilienhaus-in-aschaffenburg-inkl-bodenplatte-kfn-moeglich/3005283121-208-7436","Gewerblicher Nutzer","2017-10-17","9.115508","49.9951707",True
"3045578140","Eine Doppelhaushälfte, für die schönsten Geschichten deines Lebens!","670710.0","63834 Bayern - Sulzbach a. Main",NULL,"2025-04-01","2025-04-11 18:00:21.774922",3,"124.0","350.0",6,1,2,"Keine zusätzliche Käuferprovision","Doppelhaushälfte",NULL,61,True,"Matthias Lüdtke - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living",101,"https://www.kleinanzeigen.de/s-anzeige/eine-doppelhaushaelfte-fuer-die-schoensten-geschichten-deines-lebens-/3045578140-208-7409","Gewerblicher Nutzer","2025-02-10","9.1750742","49.9128972",True
"3040755406","Kernsaniertes Mehrfamilienhaus mit 6 Wohneinheiten in Goldbach.","1399000.0","63773 Bayern - Goldbach",NULL,"2025-03-27","2025-04-11 18:00:14.844861",6,"355.0","511.0",12,6,3,"Mit Provision","Mehrfamilienhaus",1951,433,True,"Aurelion & Company GmbH - Maximilian Röbke",121,"https://www.kleinanzeigen.de/s-anzeige/kernsaniertes-mehrfamilienhaus-mit-6-wohneinheiten-in-goldbach-/3040755406-208-7439","Gewerblicher Nutzer","2015-12-11","9.1740408","50.0112282",True
"3040775395","Gemütliches EFH mit großem Grundstück in Ortsrandlage Nähe Bahnhof","485000.0","63791 Bayern - Karlstein",NULL,"2025-03-27","2025-04-11 18:00:15.033396",NULL,"102.0","603.0",NULL,NULL,NULL,"Mit Provision","Einfamilienhaus freistehend",1955,697,True,"Hermann Immobilien GmbH - Anfrage an Karlheinz Hilbl",105,"https://www.kleinanzeigen.de/s-anzeige/gemuetliches-efh-mit-grossem-grundstueck-in-ortsrandlage-naehe-bahnhof/3040775395-208-4821",NULL,NULL,"9.040374755859375","50.046116449029974",True
"3030196495","Klein aber MEINS! Grundstück vorhanden in Nilkheim","644939.0","63741 Bayern - Aschaffenburg",NULL,"2025-03-16","2025-04-11 18:00:18.426382",2,"113.0","326.0",4,1,2,"Keine zusätzliche Käuferprovision","Doppelhaushälfte",NULL,241,True,"Gülsen Akay - Freie Handelsvertretung der Living Fertighaus GmbH - Handelsvertretung der Living Fert",98,"https://www.kleinanzeigen.de/s-anzeige/klein-aber-meins-grundstueck-vorhanden-in-nilkheim/3030196495-208-7436","Gewerblicher Nutzer","2024-05-14","9.115508","49.9951707",True
"2831285413","Family Haus im KfW40+","495000.0","63814 Bayern - Mainaschaff",NULL,"2025-04-04","2025-04-11 18:00:08.177831",3,"160.0","480.0",4,1,2,"Keine zusätzliche Käuferprovision","Doppelhaushälfte",2024,1508,True,"STREIF Haus GmbH - Frank Kress - STREIF Handelsvertreter",4020,"https://www.kleinanzeigen.de/s-anzeige/family-haus-im-kfw40-/2831285413-208-7435",NULL,NULL,"9.0887049","49.9843535",True
"3033988632","VIER WOHNEINHEITEN VIELFÄLTIG NUTZBAR","958900.0","63762 Bayern - Großostheim",NULL,"2025-04-03","2025-04-11 18:00:22.15988",6,"377.0",NULL,10,4,2,"Keine zusätzliche Käuferprovision","Mehrfamilienhaus",NULL,403,True,"OKAL-Verkaufsleitung Mitte-West - Norbert Möglich",1262,"https://www.kleinanzeigen.de/s-anzeige/vier-wohneinheiten-vielfaeltig-nutzbar/3033988632-208-7416","Gewerblicher Nutzer","2024-10-30","9.0714993","49.9210916",True
